accessContext,technicalComplexity,has_accepted_answer,date_created,technicalDomain,rootCauseCategory,summary,title,causedByOutdatedStack,isDocumentationGap,topic_id
python_client,5,False,2024-12-09 08:35:38.809000+00:00,queries,bug_or_limit,"The user encountered an AttributeError when calling `client.query()` on a WeaviateClient object due to using the v4 API. To resolve this, use the v3 API instead, either by installing the v3 client and pinning it to a specific version, or by migrating to v4 by calling `collection.query()` on a Collection instance.",AttributeError: 'WeaviateClient' object has no attribute 'query',True,False,9162
python_client,3,False,2024-09-10 13:26:42.922000+00:00,integration,incorrect_configuration,"A user reported an issue with the Python API v4 example in AI Studio, specifically with the `project_id` requirement and default `api_endpoint`. A community member acknowledged the issue and promised to look into it.",[Docs] Wrong example google embeddings AI Studio Python example,False,False,4088
rest_api,3,False,2024-08-06 09:58:53.716000+00:00,queries,conceptual_misunderstanding,"User experiences issues with retrieving accurate records by transaction ID due to its representation variations in the database, but with correct indexing, BM25, near-text search, and hybrid search, they should be able to achieve better results.",Search by numbers (RAG),False,False,3274
python_client,3,False,2024-10-30 13:13:26.886000+00:00,security,bug_or_limit,"User had issues connecting to Weaviate Cloud instance via Zscaler, attempting to disable SSL verification; resolution involved 'monkey patching' certifi Root CA certificates with a custom one.",SSL errors due to Zscaler,False,False,7334
llm_framework,3,True,2024-10-16 13:16:06.542000+00:00,integration,conceptual_misunderstanding,"The user asked if it's possible to combine Weaviate with a RAG from their company using Azureopenai, and received a positive response with a suggested solution involving GitHub repositories and Weaviate's model provider integrations.",Azureopenai with WeaViate (Insert and Search data) + Rag Azureopenai. Combined WeaViate with a RAG from my company (RAG in Azure). Is it possible?,False,False,5632
python_client,2,True,2024-07-17 20:11:56.504000+00:00,deployment,incorrect_usage,User asked how to use Weaviate client within a container and was able to resolve it by installing Weaviate client using Python.,How to use weaviate client as container?,False,False,3077
rest_api,4,True,2025-01-05 08:09:14.060000+00:00,ingestion,conceptual_misunderstanding,"The user asked about importing multiple vectors from a dictionary into a collection, and the response provided a solution using the WandVeCToRs Client library, specifically creating a collection with named vectors and inserting data into it.",Importing multiple vector from a dataframe into the collection,False,False,9570
rest_api,5,False,2024-10-11 07:30:52.557000+00:00,deployment,performance,Weaviate does support using NFS for persistent storage but it is not the most performant option; it requires each replica to have its own persistent data path and can only achieve this through creating a custom PVC and presenting it to the helm deployment; using S3 or other object storage buckets is not recommended for primary persistent data due to high read/write requirements.,[STORAGE][LARGER DATASETS] Can we use the NFS for PERSISTENT_DATA?,False,False,4777
rest_api,4,False,2024-02-09 13:47:12.473000+00:00,ingestion,performance,"Weaviate import process is CPU-bound, experience slow import rates; experimenting with async indexing; 100k objects are not considered high volume; indexing benefits from larger batches; disable vectorization for properties with pre-computed vectors.",Optimizing Object Import Performance in Large Weaviate Classes with HSNW Indexing,False,False,1438
python_client,4,False,2025-01-06 14:34:02.089000+00:00,deployment,bug_or_limit,"Rishav is experiencing issues connecting to Weaviate from a different container, despite the port being accessible; Duda suggests running the python code from the same machine as the Weaviate container for a quicker debugging process.",Can't connect to Weviate Client in using helper function in Container,False,False,9581
python_client,5,True,2024-03-25 08:18:19.825000+00:00,ingestion,performance,"The Weaviate server is experiencing ""not enough memory"" errors during batch processing. To resolve this, consider upgrading to the latest Weaviate version (1.28), enabling ASYNC_INDEXING, or increasing server memory allocation.",Cannot process batch: not enough memory,False,False,1810
python_client,3,False,2024-11-05 11:40:03.905000+00:00,server_setup,performance,"User encountered intermittent WeaviateQueryError while using Serverless Cloud tier due to potential overload caused by large ingestion; resolution involves controlling the load and allocating sufficient resources, or opening a support ticket for assistance.",weaviate.exceptions.WeaviateQueryError: Query call with protocol GRPC search failed with message recvmsg:Connection reset by peer,False,False,7453
python_client,5,True,2025-03-17 07:49:48.607000+00:00,integration,bug_or_limit,User encountered issues with adding objects to Weaviate collection using VoyageAI vectorizer due to an unexpected 500 status code error. The issue was resolved by deleting the cluster and recreating a new one.,VoyageAI Integration Error: 500 Status Code with 404 Not Found Response,False,False,19901
rest_api,4,True,2024-08-29 06:14:06.978000+00:00,queries,incorrect_configuration,The user had issues running Weaviate in a GitHub Action and was experiencing timeouts while trying to start the Weaviate server. The issue was resolved by changing the health-check command to `wget --no-verbose --tries=1 --spider http://localhost:8080/v1/.well-known/ready || exit 1` which checks if Weaviate is serving at the correct URL.,How to run weaviate in a github action?,False,False,3891
rest_api,5,False,2024-04-22 03:32:17.255000+00:00,deployment,bug_or_limit,"The issue appears to be related to Weaviate's Raft protocol, which requires consistent configuration across all nodes in the cluster. This includes the RAFT_JOIN and CLUSTER_JOIN environment variables being set correctly to ensure seamless replacement of pods during rolling updates.",Horizontal Scaling or Upgrade issue - Weaviate cluster,False,False,2081
python_client,4,False,2025-01-20 09:23:40.604000+00:00,server_setup,bug_or_limit,The user experienced a 'Resource temporarily unavailable' error when instantiating a Weaviate client within a gRPC server due to a async method being executed in a separate thread. This issue is resolved by using the async client instead of the sync client.,"""[Errno 35] Resource temporarily unavailable"" when client instantiated in a gRPC server",False,False,9820
python_client,4,True,2024-04-13 14:53:16.048000+00:00,queries,conceptual_misunderstanding,"The user asked about getting the total number of objects in an index using the Python client library and later the JavaScript/TypeScript client v3, and the resolution involved using aggregation queries.",Get total number of objects in an index?,False,False,2009
llm_framework,4,False,2025-01-29 09:46:56.001000+00:00,integration,conceptual_misunderstanding,"User DhanushKumar_R wants to create two separate vector stores in Weaviate for HR and credit card documents, and use LlamaIndex to handle queries based on the initial query. He was provided with references and examples on how to achieve this using Weaviate's recipes and LlamaIndex's RouterQueryEngine.",Vector database,False,False,9937
python_client,5,True,2024-12-07 14:38:40.169000+00:00,integration,bug_or_limit,"The user asked about programmatic management of Weaviate DB using a Python script, and was told that there's currently no good solution, but an API is being built which will allow handling things programmatically.",[Verba] programmatic management of weaviate db,False,False,9137
